queries/tpch/SQLStorm/33657.sql	recursive query "supplierhierarchy" column 2 has type character(25) in non-recursive term but type bpchar overall
queries/tpch/SQLStorm/33749.sql	recursive query "supplier_hierarchy" column 4 has type text in non-recursive term but type bpchar overall
queries/tpch/SQLStorm/33773.sql	recursive query "supplierhierarchy" column 5 has type character varying(255) in non-recursive term but type character varying overall
queries/tpch/SQLStorm/33793.sql	column "o.o_orderstatus" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/33934.sql	recursive query "supplierhierarchy" column 2 has type character(25) in non-recursive term but type bpchar overall
queries/tpch/SQLStorm/34023.sql	recursive query "part_hierarchy" column 4 has type character varying(23) in non-recursive term but type character varying overall
queries/tpch/SQLStorm/34044.sql	aggregate functions are not allowed in a recursive query's recursive term
queries/tpch/SQLStorm/34057.sql	function string_agg(character varying) does not exist
queries/tpch/SQLStorm/34061.sql	column "p.p_type" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/34071.sql	recursive query "orderhierarchy" column 3 has type numeric(15,2) in non-recursive term but type numeric overall
queries/tpch/SQLStorm/34090.sql	recursive reference to query "salescte" must not appear within a subquery
queries/tpch/SQLStorm/34117.sql	aggregate functions are not allowed in a recursive query's recursive term
queries/tpch/SQLStorm/34152.sql	aggregate functions are not allowed in a recursive query's recursive term
queries/tpch/SQLStorm/34186.sql	aggregate functions are not allowed in a recursive query's recursive term
queries/tpch/SQLStorm/34231.sql	aggregate functions are not allowed in a recursive query's recursive term
queries/tpch/SQLStorm/34249.sql	recursive query "part_hierarchy" column 2 has type character varying(55) in non-recursive term but type character varying overall
queries/tpch/SQLStorm/3425.sql	FULL JOIN is only supported with merge-joinable or hash-joinable join conditions
queries/tpch/SQLStorm/34253.sql	function string_agg(text) does not exist
queries/tpch/SQLStorm/34265.sql	column "c.c_nationkey" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/34285.sql	recursive query "supplierhierarchy" column 4 has type text in non-recursive term but type integer overall
queries/tpch/SQLStorm/34303.sql	aggregate functions are not allowed in a recursive query's recursive term
queries/tpch/SQLStorm/34307.sql	aggregate functions are not allowed in a recursive query's recursive term
queries/tpch/SQLStorm/34339.sql	recursive query "supplychain" column 4 has type numeric(15,2) in non-recursive term but type numeric overall
queries/tpch/SQLStorm/34352.sql	column "ps.ps_availqty" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/34386.sql	recursive query "sales_hierarchy" column 2 has type character varying(25) in non-recursive term but type character varying overall
queries/tpch/SQLStorm/34440.sql	column "o.o_orderstatus" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/34504.sql	FULL JOIN is only supported with merge-joinable or hash-joinable join conditions
queries/tpch/SQLStorm/34517.sql	column "o.o_orderdate" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/34555.sql	recursive query "part_hierarchy" column 4 has type numeric(15,2) in non-recursive term but type numeric overall
queries/tpch/SQLStorm/34621.sql	column "o.o_orderdate" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/34626.sql	recursive query "supplierhierarchy" column 3 has type numeric(15,2) in non-recursive term but type numeric overall
queries/tpch/SQLStorm/3473.sql	FULL JOIN is only supported with merge-joinable or hash-joinable join conditions
queries/tpch/SQLStorm/34857.sql	column "p.p_type" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/34878.sql	aggregate functions are not allowed in a recursive query's recursive term
queries/tpch/SQLStorm/34942.sql	column "o.o_custkey" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/34951.sql	column "o.o_orderstatus" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/3659.sql	FULL JOIN is only supported with merge-joinable or hash-joinable join conditions
queries/tpch/SQLStorm/3717.sql	column "s.s_nationkey" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/3723.sql	column "n_nationkey" does not exist
queries/tpch/SQLStorm/389.sql	FULL JOIN is only supported with merge-joinable or hash-joinable join conditions
queries/tpch/SQLStorm/3921.sql	FULL JOIN is only supported with merge-joinable or hash-joinable join conditions
queries/tpch/SQLStorm/4014.sql	column "o.o_orderdate" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/4020.sql	non-integer constant in GROUP BY
queries/tpch/SQLStorm/4059.sql	FULL JOIN is only supported with merge-joinable or hash-joinable join conditions
queries/tpch/SQLStorm/4074.sql	FULL JOIN is only supported with merge-joinable or hash-joinable join conditions
queries/tpch/SQLStorm/4084.sql	column "s.s_acctbal" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/4372.sql	FULL JOIN is only supported with merge-joinable or hash-joinable join conditions
queries/tpch/SQLStorm/454.sql	FULL JOIN is only supported with merge-joinable or hash-joinable join conditions
queries/tpch/SQLStorm/4640.sql	FULL JOIN is only supported with merge-joinable or hash-joinable join conditions
queries/tpch/SQLStorm/4702.sql	FULL JOIN is only supported with merge-joinable or hash-joinable join conditions
queries/tpch/SQLStorm/473.sql	column "c.c_mktsegment" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/4819.sql	column "s.s_nationkey" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/4866.sql	FULL JOIN is only supported with merge-joinable or hash-joinable join conditions
queries/tpch/SQLStorm/4938.sql	column "s.s_acctbal" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/4943.sql	column "p.p_retailprice" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/542.sql	more than one row returned by a subquery used as an expression
queries/tpch/SQLStorm/5447.sql	column "s.s_nationkey" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/560.sql	column "s.s_acctbal" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/6397.sql	column "n.n_name" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/654.sql	FULL JOIN is only supported with merge-joinable or hash-joinable join conditions
queries/tpch/SQLStorm/6776.sql	column "o.o_totalprice" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/6861.sql	function year(date) does not exist
queries/tpch/SQLStorm/6888.sql	column "s.s_nationkey" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/6907.sql	column "o.o_custkey" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/7240.sql	column "s.s_nationkey" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/77.sql	column "o.o_orderstatus" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/7903.sql	column "s.s_nationkey" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/8474.sql	column "o.o_orderstatus" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/8617.sql	column "s.s_nationkey" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/92.sql	column "ps.ps_availqty" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/931.sql	FULL JOIN is only supported with merge-joinable or hash-joinable join conditions
queries/tpch/SQLStorm/961.sql	column "ps.ps_availqty" must appear in the GROUP BY clause or be used in an aggregate function
queries/tpch/SQLStorm/9620.sql	column "n_nationkey" does not exist
queries/tpch/SQLStorm/9627.sql	column "s.s_nationkey" must appear in the GROUP BY clause or be used in an aggregate function
